product_code,product_name,category1,category2,description,image1,image2,image3,image4,image5,imageUrl6,imageUrl7,imageUrl8,imageUrl9,imageUrl10,video,availability,pageUrl,scrape_date,supplier
EARTH ARMCHAIR,EARTH ARMCHAIR,upholstery,Armchairs,"
				<p></p><p></p>



The compelling rotation of the Earth around its axis inspired the creation of the EARTH Velvet Armchair. Upholstered in cotton velvet, this armchair with shelter-style arms has a unique hammered brass back with golden polished nailhead trim. This barrel-shaped designed armchair will make a statement in the modern interior design set.



<br><p></p>			",https://www.brabbu.com/resources/images/products/196/gallery/earth-armchair-1-HR.jpg,https://www.brabbu.com/resources//images/products/196/gallery/previews/earth-armchair-3-HR.jpg,https://www.brabbu.com/resources//images/products/196/gallery/previews/earth-armchair-2-HR.jpg,https://www.brabbu.com/resources//images/products/196/gallery/previews/earth-armchair-2-HR.jpg,https://www.brabbu.com/resources//images/products/196/gallery/previews/earth-armchair-2-HR.jpg,https://www.brabbu.com/resources//images/products/196/gallery/previews/earth-armchair-2-HR.jpg,https://www.brabbu.com/resources//images/products/196/gallery/previews/earth-armchair-2-HR.jpg,https://www.brabbu.com/resources//images/products/196/gallery/previews/earth-armchair-2-HR.jpg,https://www.brabbu.com/resources//images/products/196/gallery/previews/earth-armchair-2-HR.jpg,https://www.brabbu.com/resources//images/products/196/gallery/previews/earth-armchair-2-HR.jpg,,In Stock,https://www.brabbu.com/product/upholstery/earth/armchair/,20/04/2023,brabbu
ELK ARMCHAIR,ELK ARMCHAIR,upholstery,Armchairs,"
				<p></p><p></p>





With distinctive branches, elk kelp is a species of algae known for its fascinating beauty. Just like ELK Velvet Armchair and its exceptional modern chair design. Upholstered in cotton velvet and with a base in glossy aged brass and black glossy lacquered, this curved back armchair will add refined elegance to any modern living room set.




<br><p></p>			",https://www.brabbu.com/resources/images/products/197/gallery/01.jpg,https://www.brabbu.com/resources//images/products/197/gallery/previews/2_167x93_green.jpg,https://www.brabbu.com/resources//images/products/197/gallery/previews/3_167x93_green.jpg,https://www.brabbu.com/resources//images/products/197/gallery/previews/3_167x93_green.jpg,https://www.brabbu.com/resources//images/products/197/gallery/previews/3_167x93_green.jpg,https://www.brabbu.com/resources//images/products/197/gallery/previews/3_167x93_green.jpg,https://www.brabbu.com/resources//images/products/197/gallery/previews/3_167x93_green.jpg,https://www.brabbu.com/resources//images/products/197/gallery/previews/3_167x93_green.jpg,https://www.brabbu.com/resources//images/products/197/gallery/previews/3_167x93_green.jpg,https://www.brabbu.com/resources//images/products/197/gallery/previews/3_167x93_green.jpg,,In Stock,https://www.brabbu.com/product/upholstery/elk/armchair/,20/04/2023,brabbu
ESSEX ARMCHAIR,ESSEX ARMCHAIR,upholstery,Armchairs,,https://www.brabbu.com/resources/images/products/347/gallery/6.png,https://www.brabbu.com/resources/images/products/347/gallery/13.png,https://www.brabbu.com/resources/images/products/347/gallery/12.png,https://www.brabbu.com/resources/images/products/347/gallery/11.png,https://www.brabbu.com/resources/images/products/347/gallery/1.png,https://www.brabbu.com/resources/images/products/347/gallery/2.png,https://www.brabbu.com/resources/images/products/347/gallery/3.png,https://www.brabbu.com/resources/images/products/347/gallery/4.png,https://www.brabbu.com/resources/images/products/347/gallery/5.png,https://www.brabbu.com/resources/images/products/347/gallery/6.png,https://www.youtube.com/embed/T56wmQe5GXY?showinfo=0,IN STOCK,https://www.brabbu.com/home/product/upholstery/essex/armchair,20/04/2023,brabbu
HERA ARMCHAIR,HERA ARMCHAIR,upholstery,Armchairs,,https://www.brabbu.com/resources/images/products/200/gallery/hera-armchair-4.jpg,https://www.brabbu.com/resources/images/products/200/gallery/hera-armchair-2.jpg,https://www.brabbu.com/resources/images/products/200/gallery/hera-armchair-3.jpg,https://www.brabbu.com/resources/images/products/200/gallery/hera-armchair-5.jpg,https://www.brabbu.com/resources/images/products/200/gallery/hera-armchair-4.jpg,https://www.brabbu.com/resources/images/products/200/gallery/1.jpg,https://www.brabbu.com/resources/images/products/200/gallery/2.jpg,https://www.brabbu.com/resources/images/products/200/gallery/3.jpg,,,https://www.youtube.com/embed/rKIvLvhlh-k?showinfo=0,IN STOCK,https://www.brabbu.com/home/product/upholstery/hera/armchair,20/04/2023,brabbu
HERA SWIVEL ARMCHAIR,HERA SWIVEL ARMCHAIR,upholstery,Armchairs,"The Temple of Hera is one of the most magnificent examples of iconic Greek architecture. Fully upholstered in cotton velvet, HERA Modern Swivel Armchair embodies this magnificence. This channel-tufted chair is an exquisite example of chair design and will instantly uplift any modern living room set.",https://www.brabbu.com/resources/images/products/873/gallery/4.jpg,https://www.brabbu.com/resources/images/products/873/gallery/2.jpg,https://www.brabbu.com/resources/images/products/873/gallery/3.jpg,https://www.brabbu.com/resources/images/products/873/gallery/4.jpg,https://www.brabbu.com/resources/images/products/873/gallery/5.jpg,https://www.brabbu.com/resources/images/products/873/gallery/6.jpg,https://www.brabbu.com/resources/images/products/873/gallery/7.jpg,,,,https://www.youtube.com/embed/MtMGiaYTAY0?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/hera-swivel/armchair,20/04/2023,brabbu
IBIS ARMCHAIR,IBIS ARMCHAIR,upholstery,Armchairs,,https://www.brabbu.com/resources/images/products/201/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/201/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/201/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/201/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/201/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/201/gallery/6_800x500.jpg,https://www.brabbu.com/resources/images/products/201/gallery/7_800x500.jpg,https://www.brabbu.com/resources/images/products/201/gallery/8_800x500.jpg,,,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,IN STOCK,https://www.brabbu.com/home/product/upholstery/ibis/armchair,20/04/2023,brabbu
IGUAZU ARMCHAIR,IGUAZU ARMCHAIR,upholstery,Armchairs,,https://www.brabbu.com/resources/images/products/277/gallery/4_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/277/gallery/2_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/277/gallery/3_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/277/gallery/4_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/277/gallery/5_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/277/gallery/7_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/277/gallery/6_800x500_2_.jpg,,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/iguazu/armchair,20/04/2023,brabbu
IGUAZU II ARMCHAIR,IGUAZU II ARMCHAIR,upholstery,Armchairs,"
				<p>













On the border between Argentina and Brazil, there is one of the most striking views in the world - the Iguazu falls. IGUAZU Armchair perfectly combines the strength of these mesmerising waterfalls. With a modern lounge chair design, this fully upholstered in grey velvet, this armchair will create a comforting corner in any modern interior design, being especially perfect for a modern reading corner.













<br></p>			",https://www.brabbu.com/resources/images/products/751/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/751/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/751/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/751/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/751/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/751/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/751/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/751/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/751/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/751/gallery/previews/3_167x93.jpg,,In Stock,https://www.brabbu.com/product/upholstery/iguazu-ii/armchair/,20/04/2023,brabbu
INCA ARMCHAIR,INCA ARMCHAIR,upholstery,Armchairs,,https://www.brabbu.com/resources/images/products/203/gallery/9.jpg,https://www.brabbu.com/resources/images/products/203/gallery/2.jpg,https://www.brabbu.com/resources/images/products/203/gallery/3.jpg,https://www.brabbu.com/resources/images/products/203/gallery/4.jpg,https://www.brabbu.com/resources/images/products/203/gallery/5.jpg,https://www.brabbu.com/resources/images/products/203/gallery/6.jpg,https://www.brabbu.com/resources/images/products/203/gallery/7.jpg,https://www.brabbu.com/resources/images/products/203/gallery/8.jpg,https://www.brabbu.com/resources/images/products/203/gallery/9.jpg,https://www.brabbu.com/resources/images/products/203/gallery/10.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/inca/armchair,20/04/2023,brabbu
KANSAS ARMCHAIR,KANSAS ARMCHAIR,upholstery,Armchairs,"
				<p></p><p></p>



Each Spring, from 1866 to 1885, Cowboys rode from Texas to the railheads in Kansas. KANSAS Armchair is a tribute to their courage. This button-tufted back synthetic leather armchair with ebony wood veneer with glossy varnish legs is the perfect addition to any modern living room set.



<br><p></p>			",https://www.brabbu.com/resources/images/products/278/gallery/kansas-armchair-1.jpg,https://www.brabbu.com/resources//images/products/278/gallery/previews/nuka-armchair-2.jpg,https://www.brabbu.com/resources//images/products/278/gallery/previews/nuka-armchair-3.jpg,https://www.brabbu.com/resources//images/products/278/gallery/previews/nuka-armchair-3.jpg,https://www.brabbu.com/resources//images/products/278/gallery/previews/nuka-armchair-3.jpg,https://www.brabbu.com/resources//images/products/278/gallery/previews/nuka-armchair-3.jpg,https://www.brabbu.com/resources//images/products/278/gallery/previews/nuka-armchair-3.jpg,https://www.brabbu.com/resources//images/products/278/gallery/previews/nuka-armchair-3.jpg,https://www.brabbu.com/resources//images/products/278/gallery/previews/nuka-armchair-3.jpg,https://www.brabbu.com/resources//images/products/278/gallery/previews/nuka-armchair-3.jpg,,,https://www.brabbu.com/product/upholstery/kansas/armchair/,20/04/2023,brabbu
KAROO ARMCHAIR,KAROO ARMCHAIR,upholstery,Armchairs,,https://www.brabbu.com/resources/images/products/206/gallery/1_800x500_2_.jpg,,,,,,,,,,https://www.youtube.com/embed/sy7dce-fU6E?showinfo=0,IN STOCK,https://www.brabbu.com/home/product/upholstery/karoo/armchair,20/04/2023,brabbu
MAA ARMCHAIR,MAA ARMCHAIR,upholstery,Armchairs,,https://www.brabbu.com/resources/images/products/207/gallery/MAA%20Armchair_04.jpg,https://www.brabbu.com/resources/images/products/207/gallery/04.jpg,https://www.brabbu.com/resources/images/products/207/gallery/03.jpg,https://www.brabbu.com/resources/images/products/207/gallery/02.jpg,https://www.brabbu.com/resources/images/products/207/gallery/05.jpg,https://www.brabbu.com/resources/images/products/207/gallery/06.jpg,https://www.brabbu.com/resources/images/products/207/gallery/MAA%20Armchair.jpg,https://www.brabbu.com/resources/images/products/207/gallery/MAA%20Armchair_02.jpg,https://www.brabbu.com/resources/images/products/207/gallery/MAA%20Armchair_03.jpg,https://www.brabbu.com/resources/images/products/207/gallery/MAA%20Armchair_04.jpg,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,IN STOCK,https://www.brabbu.com/home/product/upholstery/maa/armchair,20/04/2023,brabbu
MALAY ARMCHAIR,MALAY ARMCHAIR,upholstery,Armchairs,,https://www.brabbu.com/resources/images/products/208/gallery/Malay%20Armchair_800x500_4_.jpg,https://www.brabbu.com/resources/images/products/208/gallery/Malay%20Armchair_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/208/gallery/Malay%20Armchair_800x500_3_.jpg,https://www.brabbu.com/resources/images/products/208/gallery/Malay%20Armchair_800x500_4_.jpg,https://www.brabbu.com/resources/images/products/208/gallery/Malay%20Armchair_800x500_5_.jpg,https://www.brabbu.com/resources/images/products/208/gallery/Malay%20Armchair_800x500_6_.jpg,https://www.brabbu.com/resources/images/products/208/gallery/Malay%20Armchair_800x500_7_.jpg,,,,https://www.youtube.com/embed/OAKmJ_HhorE?showinfo=0,IN STOCK,https://www.brabbu.com/home/product/upholstery/malay/armchair,20/04/2023,brabbu
IRAYA HEADBOARD,IRAYA HEADBOARD,upholstery,Headboard,"
				<p></p><div><div><div><p></p><div><div><div><div><p></p></div></div></div></div>

</div></div></div>

Mount Iraya is an active volcano in the Philippines, whose geological forces, together with the strong waves of sea and time, created a unique shoreline full of large smooth boulders on the beach nearby. Its shapes inspired the curvy silhouette of the IRAYA Headboard: fully upholstered in velvet, this modern headboard will provide an organic element to any modern bedroom design.

<br><p></p>			",https://www.brabbu.com/resources/images/products/660/gallery/PRESS-540X505-1.jpg,https://www.brabbu.com/resources//images/products/660/gallery/previews/167x93_thumbnail%20pag%20produto-2.jpg,https://www.brabbu.com/resources//images/products/660/gallery/previews/167x93_thumbnail%20pag%20produto-3.jpg,https://www.brabbu.com/resources//images/products/660/gallery/previews/167x93_thumbnail%20pag%20produto-3.jpg,https://www.brabbu.com/resources//images/products/660/gallery/previews/167x93_thumbnail%20pag%20produto-3.jpg,https://www.brabbu.com/resources//images/products/660/gallery/previews/167x93_thumbnail%20pag%20produto-3.jpg,https://www.brabbu.com/resources//images/products/660/gallery/previews/167x93_thumbnail%20pag%20produto-3.jpg,https://www.brabbu.com/resources//images/products/660/gallery/previews/167x93_thumbnail%20pag%20produto-3.jpg,https://www.brabbu.com/resources//images/products/660/gallery/previews/167x93_thumbnail%20pag%20produto-3.jpg,https://www.brabbu.com/resources//images/products/660/gallery/previews/167x93_thumbnail%20pag%20produto-3.jpg,,,https://www.brabbu.com/product/upholstery/iraya/headboard/,20/04/2023,brabbu
VIME HEADBOARD,VIME HEADBOARD,upholstery,Headboard,"
				<p>





VIME headboard is a cosmopolitan and contemporary tribute to one ancestral craft from Portugal: the wicker basketry. VIME Headboard represents, on a large scale, the beautiful pattern created by the interlaced straws used to make the baskets. This contemporary velvet headboard will add extra comfort to any contemporary bedroom design.




<br></p>			",https://www.brabbu.com/resources/images/products/672/gallery/vime-headboard-01.jpg,https://www.brabbu.com/resources//images/products/672/gallery/previews/vime-headboard-02.jpg,https://www.brabbu.com/resources//images/products/672/gallery/previews/vime-headboard-03.jpg,https://www.brabbu.com/resources//images/products/672/gallery/previews/vime-headboard-03.jpg,https://www.brabbu.com/resources//images/products/672/gallery/previews/vime-headboard-03.jpg,https://www.brabbu.com/resources//images/products/672/gallery/previews/vime-headboard-03.jpg,https://www.brabbu.com/resources//images/products/672/gallery/previews/vime-headboard-03.jpg,https://www.brabbu.com/resources//images/products/672/gallery/previews/vime-headboard-03.jpg,https://www.brabbu.com/resources//images/products/672/gallery/previews/vime-headboard-03.jpg,https://www.brabbu.com/resources//images/products/672/gallery/previews/vime-headboard-03.jpg,,,https://www.brabbu.com/product/upholstery/vime/headboard/,20/04/2023,brabbu
DAKOTA SINGLE SOFA,DAKOTA SINGLE SOFA,upholstery,Single Sofas,"
				<p>

</p><p></p>



The Dakota is a Native American tribe, they compose two of the three main subcultures of the Sioux people, and are typically divided into the Eastern Dakota and Western Dakota. BRABBU´s passion for the worldwide cultures aroused the desire to create DAKOTA Velvet Single Sofa, as a homage to this North-American indigenous tribe.



<br><p></p>			",https://www.brabbu.com/resources/images/products/168/gallery/dakota-single-sofa-1.jpg,,,,,,,,,,,In Stock,https://www.brabbu.com/product/upholstery/dakota/single-sofa/,20/04/2023,brabbu
OREAS SINGLE SOFA,OREAS SINGLE SOFA,upholstery,Single Sofas,"
				<p></p><p></p>



According to Greek mythology, Oreas is the God of the mountains. OREAS Single Sofa pays tribute to it. This channel-tufted single sofa is fully upholstered in soft cotton velvet, making it the perfect addition to any modern home design be it a living room, reading corner or even bedroom.



<br><p></p>			",https://www.brabbu.com/resources/images/products/152/gallery/oreas-single-sofa1.png,https://www.brabbu.com/resources//images/products/152/gallery/previews/oreas-single-sofa2.png,https://www.brabbu.com/resources//images/products/152/gallery/previews/oreas-single-sofa3.png,https://www.brabbu.com/resources//images/products/152/gallery/previews/oreas-single-sofa3.png,https://www.brabbu.com/resources//images/products/152/gallery/previews/oreas-single-sofa3.png,https://www.brabbu.com/resources//images/products/152/gallery/previews/oreas-single-sofa3.png,https://www.brabbu.com/resources//images/products/152/gallery/previews/oreas-single-sofa3.png,https://www.brabbu.com/resources//images/products/152/gallery/previews/oreas-single-sofa3.png,https://www.brabbu.com/resources//images/products/152/gallery/previews/oreas-single-sofa3.png,https://www.brabbu.com/resources//images/products/152/gallery/previews/oreas-single-sofa3.png,,,https://www.brabbu.com/product/upholstery/oreas/single-sofa/,20/04/2023,brabbu
OTTER SINGLE SOFA,OTTER SINGLE SOFA,upholstery,Single Sofas,"
				<p>



Otters are known for being playful animals, with a high capacity to adapt to the environment. Inspired by the nature of this animal, the OTTER Single Sofa can adapt to any room and be an integral part of your interior design. This round shaped single sofa transmit both comfort and elegance, in any modern home decor.



<br></p>			",https://www.brabbu.com/resources/images/products/673/gallery/OTTER_SINGLE_SOFA_1.jpg,https://www.brabbu.com/resources//images/products/673/gallery/previews/OTTER_SINGLE_SOFA_2.jpg,https://www.brabbu.com/resources//images/products/673/gallery/previews/OTTER_SINGLE_SOFA_3.jpg,https://www.brabbu.com/resources//images/products/673/gallery/previews/OTTER_SINGLE_SOFA_3.jpg,https://www.brabbu.com/resources//images/products/673/gallery/previews/OTTER_SINGLE_SOFA_3.jpg,https://www.brabbu.com/resources//images/products/673/gallery/previews/OTTER_SINGLE_SOFA_3.jpg,https://www.brabbu.com/resources//images/products/673/gallery/previews/OTTER_SINGLE_SOFA_3.jpg,https://www.brabbu.com/resources//images/products/673/gallery/previews/OTTER_SINGLE_SOFA_3.jpg,https://www.brabbu.com/resources//images/products/673/gallery/previews/OTTER_SINGLE_SOFA_3.jpg,https://www.brabbu.com/resources//images/products/673/gallery/previews/OTTER_SINGLE_SOFA_3.jpg,,,https://www.brabbu.com/product/upholstery/otter/single-sofa/,20/04/2023,brabbu
PLUM SINGLE SOFA,PLUM SINGLE SOFA,upholstery,Single Sofas,"
				<p></p><p></p>





PLUM is a throwback to the past with a contemporary touch. This fully upholstered Single Sofa celebrates grandeur and opulence highlighted by the synthetic leather that surrounds it. Place it in a modern living room and this leather single sofa will instantly add a sophisticated feel.




<br><p></p>			",https://www.brabbu.com/resources/images/products/170/gallery/plum-single-sofa-540x505-1.jpg,https://www.brabbu.com/resources//images/products/170/gallery/previews/plum-single-sofa-167x93-2.jpg,https://www.brabbu.com/resources//images/products/170/gallery/previews/plum-single-sofa-167x93-3.jpg,https://www.brabbu.com/resources//images/products/170/gallery/previews/plum-single-sofa-167x93-3.jpg,https://www.brabbu.com/resources//images/products/170/gallery/previews/plum-single-sofa-167x93-3.jpg,https://www.brabbu.com/resources//images/products/170/gallery/previews/plum-single-sofa-167x93-3.jpg,https://www.brabbu.com/resources//images/products/170/gallery/previews/plum-single-sofa-167x93-3.jpg,https://www.brabbu.com/resources//images/products/170/gallery/previews/plum-single-sofa-167x93-3.jpg,https://www.brabbu.com/resources//images/products/170/gallery/previews/plum-single-sofa-167x93-3.jpg,https://www.brabbu.com/resources//images/products/170/gallery/previews/plum-single-sofa-167x93-3.jpg,,,https://www.brabbu.com/product/upholstery/plum/single-sofa/,20/04/2023,brabbu
WALES SINGLE SOFA,WALES SINGLE SOFA,upholstery,Single Sofas,"
				<p></p><p></p>



Often called the “Land of Castles”, Wales has some of the most impressive monuments of the Middle Ages. WALES Single Sofa pays tribute to the country’s history. Upholstered in cotton velvet and with a base in matte vintage brass, this curved velvet single sofa features a golden polished nailhead trim that makes it even more elegant.



<br><p></p>			",https://www.brabbu.com/resources/images/products/171/gallery/wales-single-sofa-mid-century-furniture-1.jpg,https://www.brabbu.com/resources//images/products/171/gallery/previews/wales-single-sofa-mid-century-furniture-2.jpg,https://www.brabbu.com/resources//images/products/171/gallery/previews/wales-single-sofa-mid-century-furniture-3.jpg,https://www.brabbu.com/resources//images/products/171/gallery/previews/wales-single-sofa-mid-century-furniture-3.jpg,https://www.brabbu.com/resources//images/products/171/gallery/previews/wales-single-sofa-mid-century-furniture-3.jpg,https://www.brabbu.com/resources//images/products/171/gallery/previews/wales-single-sofa-mid-century-furniture-3.jpg,https://www.brabbu.com/resources//images/products/171/gallery/previews/wales-single-sofa-mid-century-furniture-3.jpg,https://www.brabbu.com/resources//images/products/171/gallery/previews/wales-single-sofa-mid-century-furniture-3.jpg,https://www.brabbu.com/resources//images/products/171/gallery/previews/wales-single-sofa-mid-century-furniture-3.jpg,https://www.brabbu.com/resources//images/products/171/gallery/previews/wales-single-sofa-mid-century-furniture-3.jpg,,,https://www.brabbu.com/product/upholstery/wales/single-sofa/,20/04/2023,brabbu
BORNEO SINGLE SOFA,BORNEO SINGLE SOFA,upholstery,Single Sofas,"
				<p>



Borneo - the third-largest island in the world - derives its name from the Sanskrit word for 'water'. Inspired by this amazing island, the BORNEO Single Sofa is upholstered in brown velvet, with pinewood legs stained in Wengue Matte. This single 1 seater sofa is ideal for living rooms and reading corners, however, its modern design will stand out wherever it is set.





 






<br></p>			",https://www.brabbu.com/resources/images/products/763/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/763/gallery/previews/3_167x93.jpg,,,https://www.brabbu.com/product/upholstery/borneo/single-sofa/,20/04/2023,brabbu
MAREE SINGLE SOFA,MAREE SINGLE SOFA,upholstery,Single Sofas,"
				<p>















The Scottish Loch Maree is surrounded by a picturesque mountain with a rugged landscape. MAREE Single Sofa portrays that rough landscape softened by the tufted velvet upholstery. This impressive living room single sofa chair gives a modern flair to the classic chesterfield sofa, upholstered in velvet and legs in black matte lacquer.















<br></p>			",https://www.brabbu.com/resources/images/products/752/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/752/gallery/previews/3_167x93.jpg,,,https://www.brabbu.com/product/upholstery/maree/single-sofa/,20/04/2023,brabbu
BEGONIA 2 SEAT SOFA,BEGONIA 2 SEAT SOFA,upholstery,2 Seat Sofas,"
				<p>



Begonia is a beautiful flower from tropical countries. Inspired by its warm energies and the bold shape of its petals, our designers conceived BEGONIA 2 Seat Sofa. Its charming curves and soft cotton velvet upholstery make this the perfect curved back two seat sofa for an elegant modern interior design.

 

<br></p>			",https://www.brabbu.com/resources/images/products/737/gallery/BEGONIA_2_SEAT_SOFA.jpg,,,,,,,,,,,,https://www.brabbu.com/product/upholstery/begonia/2-seat-sofa/,20/04/2023,brabbu
DALYAN 2 SEAT SOFA,DALYAN 2 SEAT SOFA,upholstery,2 Seat Sofas,"
				<p></p><p></p>



Cleopatra was a fierce woman in our history. She was a force to be reckoned with and always had poise and elegance. The DALYAN 2 Seat-Sofa, a channel-tufted sofa that breathes elegance. Upholstered in synthetic leather and legs in matte lacquer, this 2 seat sofa will bring elegance and poise into any room it is in.



<br><p></p>			",https://www.brabbu.com/resources/images/products/173/gallery/dalyan-2-seater-sofa-contemporary-design-1.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-2.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,,,https://www.brabbu.com/product/upholstery/dalyan/2-seat-sofa/,20/04/2023,brabbu
MALAY 2 SEAT SOFA,MALAY 2 SEAT SOFA,upholstery,2 Seat Sofas,,https://www.brabbu.com/resources/images/products/180/gallery/04.jpg,https://www.brabbu.com/resources/images/products/180/gallery/02.jpg,https://www.brabbu.com/resources/images/products/180/gallery/03.jpg,https://www.brabbu.com/resources/images/products/180/gallery/04.jpg,https://www.brabbu.com/resources/images/products/180/gallery/malay%202%20seat-min.jpg,https://www.brabbu.com/resources/images/products/180/gallery/malay%202%20seat_2-min.jpg,https://www.brabbu.com/resources/images/products/180/gallery/malay%202%20seat.jpg,,,,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/malay/2-seat-sofa,20/04/2023,brabbu
MAYA 2 SEAT SOFA,MAYA 2 SEAT SOFA,upholstery,2 Seat Sofas,"
				<p></p><p></p>





The Maya civilization had maize as one of the primary elements of their culture. Personified as a woman, Maya’s Maize God was the inspiration behind MAYA 2 Seat Sofa. With legs in matte aged brass, this yellow velvet 2 seat sofa has the sensual and delicate forms of the goddess, making it the perfect seating solution for an elegant living room set.





<br><p></p>			",https://www.brabbu.com/resources/images/products/181/gallery/maya-sofa-1-540x505.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-2-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,,,https://www.brabbu.com/product/upholstery/maya/2-seat-sofa/,20/04/2023,brabbu
